Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
Cc1ccc(C2=NC(=C([N-]c3ccccc3)N3C(=O)CCC3=O)C(c3ccccc3)=[S+]2)cc1,1,0.021978021978021976,2,0.04395604395604395
Cc1ccc(C2=[N+]3C(=C(c4ccncc4)c4cccn4[B-]3(F)F)C(c3ccccc3)=C2)cc1,1,0.021978021978021976,2,0.04395604395604395
CC1=C(c2ccccc2)C(c2ccccc2)=[N+]2C1=C(c1ccccc1)c1cccn1[B-]2(F)F,1,0.021978021978021976,3,0.06593406593406594
Cc1ccccc1C1=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]2[B-](F)(F)n2cccc21,1,0.021978021978021976,2,0.04395604395604395
FC1=C(c2ccncc2)C(c2ccncc2)=[N+]2C1=C(c1ccccn1)c1cccn1[B-]2(F)F,1,0.021978021978021976,2,0.04395604395604395
FC(F)(F)C1=CC(c2cccs2)=[S+]C1=C1Sc2[n-]c(=C3C=CC=[S+]3)c([n-][nH]c2C(F)(F)F)=[S+]1,1,0.021978021978021976,2,0.04395604395604395
Cn1cccc1C1=C2C(c3ccc(Br)cc3)=C(c3ccc[nH]3)C(Cl)=C2[B-](F)(F)n2cccc21,1,0.021978021978021976,2,0.04395604395604395
Clc1nc2ccccc2c2c1c1ccccc1c1[n+]2=C(c2ccccc2)C=1c1cccnc1,1,0.021978021978021976,2,0.04395604395604395
Clc1ccc(C=Cc2cc(-c3c4ccccc4cc4ccccc34)c3ccccc3c2)cc1,1,0.021978021978021976,2,0.04395604395604395
Clc1ccc(C2=NC(c3ccccc3)=CC2=C2c3ccccc3Oc3ccccc32)c(Cl)c1,1,0.021978021978021976,2,0.04395604395604395
Cc1cccc(C2=C3[N+](=C(c4c(C)cccc4C)C(F)(F)C3(F)F)[B-](F)(F)n3cccc32)c1,1,0.021978021978021976,2,0.04395604395604395
Cc1ccc(C2=[NH+]C(c3ccccc3)=[N+]3C2=C(c2cccnc2)c2cccn2[B-]3(F)F)cc1,1,0.021978021978021976,2,0.04395604395604395
Cc1cccc(C)c1C1=C(c2ccccc2)[Si](C)(C)C(c2ccccc2)=C1c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
Cc1cccc(C(=NNc2ccccc2)N=c2c3ccccc3cnn2-c2ccncc2)c1,1,0.021978021978021976,2,0.04395604395604395
Cc1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(c3ccccc3)=CC1=C2c1ccncc1,1,0.021978021978021976,2,0.04395604395604395
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2C)c2c(n3C)Oc3ccccc3S(=O)(=O)N2)cc1,1,0.021978021978021976,2,0.04395604395604395
Cc1ccc(NC(=O)c2c(NN=c3c(=O)c(=O)c4ccccc34)ccc3ccccc23)cc1,1,0.021978021978021976,2,0.04395604395604395
Cc1ccc(C=c2ccc(=c3c(=O)c4ccccc4n4c(C)cc(C)c34)c3cccn23)cc1,1,0.021978021978021976,2,0.04395604395604395
C[Si](C)(C)C#Cc1c(-c2c(C=CCl)ccc3ccccc23)c2ccccc2c2ccccc12,1,0.021978021978021976,2,0.04395604395604395
C[N+]1=C(c2ccc(Cl)c(Cl)c2)C2=C(c3ccc(F)cc3)c3cccn3[B-](F)(F)[N+](=C2)[B-]1(F)F,1,0.021978021978021976,2,0.04395604395604395
C[B-]1(C)C[N+](=C(N=C(c2ccccc2)c2ccccc2)c2ccccc2)Cc2ccccc21,1,0.021978021978021976,2,0.04395604395604395
CC1=[N+]2C(=C(c3cccn3C)c3cccn3[B-]2(F)F)C(c2ccccc2)=C1c1cccnc1,1,0.021978021978021976,2,0.04395604395604395
CN1C(=O)C2=C(c3ccccc3)[B-](F)(F)c3ccc4ccccc4c3C2=C1c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
CN1C(=O)C(=C(Br)c2ccc(C3=[O+][B-](F)(F)C(=O)c4ccccc43)cc2)c2c(Br)cccc21,1,0.021978021978021976,2,0.04395604395604395
CN(c1ccc(N(c2ccc(C=O)cc2)c2ccc3ccccc3c2)cc1)c1ccccn1,1,0.021978021978021976,2,0.04395604395604395
CCCc1ccc2c(c1)C(Cl)=CC2=C1c2c(Br)cc(C(=O)CBr)cc2[B-](F)(F)n2cccc21,1,0.021978021978021976,2,0.04395604395604395
CC1CNC(=C2N=[N+]([O-])C(c3ccccc3)=C2C(=O)c2ccccc2)C1=Cc1ccccc1,1,0.021978021978021976,2,0.04395604395604395
CC1=c2c(-c3ccccc3)cc3c(c2-c2ccccc21)-c1ccccc1C=3c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
CC1=[N+]2C(=C(c3ccc(-c4ccccn4)cc3)c3cccn3[B-]2(F)F)C(c2ccccc2)=C1,1,0.021978021978021976,2,0.04395604395604395
COc1cccc(C2=CC=C(c3ccc(OC)c(OC)c3)C(=O)C2=NNc2ccccc2)c1,1,0.021978021978021976,2,0.04395604395604395
CC1=NN(c2ccccc2)C(=O)C1=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,1,0.021978021978021976,2,0.04395604395604395
CC1=NC(=NNc2ccc(F)cc2)c2c1c(=Cc1ccco1)cc(-c1ccco1)c2=C(C)O,1,0.021978021978021976,2,0.04395604395604395
CC1=CCC(C(=O)C2=C3CCC4(C)C(=O)CCC4C3(C)CC(=O)C2=O)C(O)CC(C)=CCC1,1,0.021978021978021976,2,0.04395604395604395
CC1=CC(=Cc2ccc(-c3ccc4ccccc4c3)cc2)[P-](#[S+])(C=Cc2ccccc2)C=C1,1,0.021978021978021976,2,0.04395604395604395
CC1=C2C(=C(c3ccccc3)C(=O)C2C)C(=O)C(=C(c2ccccc2)c2ccccc2)C1=O,1,0.021978021978021976,2,0.04395604395604395
CC1=C(c2ccccc2)[N+](c2ccccc2)=C2C1=C(c1ccc(Br)[nH]1)c1cccn1[B-]2(F)F,1,0.021978021978021976,2,0.04395604395604395
CN1CCN(c2ccsc2C(=O)NC(c2cccc(F)c2)c2cccc3ccccc23)CC1,1,0.021978021978021976,2,0.04395604395604395
CN1c2cccc3cccc(c23)C2c3ccccc3N(c3ccccc3)[B-]21c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
CNC1=C(Br)C(=O)c2cc3ccccc3cc2C1=C1c2ccccc2C(=O)c2ccccc21,1,0.021978021978021976,2,0.04395604395604395
COC(=O)C1=C(C)Nc2cc(Br)ccc2C12c1[nH]c3ccccc3c1CN2c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
COC(=O)c1c2ccccc2c(Cc2c3ccccc3cc3ccccc23)c2ccccc12,1,0.021978021978021976,2,0.04395604395604395
COC1(c2ccc(Br)cc2)C(c2ccc(Br)cc2)=C1c1c2ccccc2cc2ccccc12,1,0.021978021978021976,2,0.04395604395604395
COc1cc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3cc4ccccc4c32)cc([Si](F)(F)F)c1OC,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(-c2oc(=O)c(-c3ccccc3)cc2-c2cccc(OC)c2OC)cc1OC,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(C2=C3c4ccccc4C(c4ccco4)=[N+]3[B-](F)(F)n3c2cc(Cl)c3Br)cc1,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(C2=C=NC(n3ccccc3=[Se+]c3ccccc3)=C(c3ccccc3)[N-]2)cc1,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(C2=CC(=C3C(=O)c4ccccc4C3=O)C(=O)N2N=Nc2ccccc2)cc1,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(C2=CC(c3ccco3)=C3C2=C(c2ccc[nH]2)O[B-](F)(F)n2cccc23)cc1,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(C2=[N+]([O-])C(=Cc3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(C2=[N+]3C(=C(c4ccc(Cl)cc4)c4ccccc43)[B-](F)(F)n3cccc32)cc1,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(C2=[N+]3C(=C(c4ccc(F)cc4)c4cccn4[B-]3(F)F)c3ccccc32)cc1,1,0.021978021978021976,3,0.06593406593406594
COc1ccc(N2C(=O)C3C(c4cccc([N+](=O)[O-])c4)=NN(c4ccccc4)C3C2=O)cc1,1,0.021978021978021976,2,0.04395604395604395
COc1ccc(OC(=O)Nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)ccc2OC)cc1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C(c2ccccc2)=[N+]2C(=C(c3ccc[nH]3)c3cc(Cl)c(Cl)n31)c1cccn1[B-]2(F)F,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(C=C[N+]2=C2c3cccn3[B-](F)(F)n3cccc32)C(F)(F)C(F)(F)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(Cl)C(c3ccccn3)=CC2=C(c2ccc(-c3ccccc3)cc2)c2cccn21,1,0.021978021978021976,3,0.06593406593406594
NC1=C(c2ccccc2)S(=O)(=O)N(c2ccccc2)C(c2cccnc2)=C1N1CCOCC1,1,0.021978021978021976,2,0.04395604395604395
O=C1C(=C2CCCN2)C(=O)N(c2ccccc2)C(=NC2CCCCC2)N1Cc1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=C(c1ccccc1Cl)C1OC(=Nc2ccccc2)c2ccccc2N1Cc1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=C(Oc1ccccc1)C(=C=C1C=Nc2ccccc2N1c1ccccc1)c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=C(Nc1ccccc1)c1nc2c3ccccc3ccc2n(-c2ccccc2[N+](=O)[O-])c1=O,1,0.021978021978021976,2,0.04395604395604395
O=C(NC1CC(c2ccccc2)OC1c1ccc2c(c1)OCO2)c1ccc2ccccc2c1,1,0.021978021978021976,2,0.04395604395604395
Nc1c(C(=O)OCc2ccccc2)c(-c2ccccc2)c(-c2ccccc2)c2ccccc12,1,0.021978021978021976,2,0.04395604395604395
Fc1cccc(C2=CC(c3ccccc3)=[N+]3C2=C(c2ccccc2)c2cccn2[B-]3(F)F)c1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cccc2C(=C2c3ccccc3-c3ccc(-c4ccccc4)cc32)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
Fc1cc(C2=[N+]3C(=C(c4ccccc4)c4cccn4[B-]3(F)F)C(c3ccccc3)=C2)ccn1,1,0.021978021978021976,2,0.04395604395604395
Fc1c(F)c(F)c(C2=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)c(F)c1F,1,0.021978021978021976,2,0.04395604395604395
Fc1c(-c2ccccc2)c2c(=C3c4ccccc4-c4ccccc43)c3c(cccc13)C=CC=2,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=C(c3ccccc3)C(Cl)=[N+]21,1,0.021978021978021976,3,0.06593406593406594
F[B-]1(F)n2cccc2C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C2C=CC=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cccc2C(c2ccc(Cl)cc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
O=C1C(=C2c3ccccc3-c3ccccc32)C(c2ccccc2)=C2c3ccccc3C=CN12,1,0.021978021978021976,2,0.04395604395604395
O=C1C(=CNc2ccc(Cl)cc2)C(=O)N(c2ccccc2)C1=Cc1cccc2ccccc12,1,0.021978021978021976,2,0.04395604395604395
O=C1C(=Cc2ccccc2)C(c2ccccc2)=C2C1=C(c1ccc(Br)cc1)c1ccccc12,1,0.021978021978021976,2,0.04395604395604395
O=C1C(=Cc2ccccc2Br)c2ccc3cccc(Br)c3c2N1c1cccc2cccnc12,1,0.021978021978021976,2,0.04395604395604395
O=C1C(=O)N(c2ccccc2)C(=Cc2ccc(-c3ccccc3)c(O)n2)N1c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=C1C(Cl)=C(c2ccccc2)c2c1c1ccccc1c1c3ccccc3c3ccccc3c21,1,0.021978021978021976,2,0.04395604395604395
O=C1C(c2ccccc2)=C(c2cccc(Br)c2)C(=Nc2ccc(Br)cc2)N1c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=C1C(c2ccccc2)=C2C(=Cc3ccccc3F)C=CC2=C1c1cccc2ccccc12,1,0.021978021978021976,2,0.04395604395604395
O=C1C2=C(C(=O)c3ccccc31)N(c1ccccc1)C(=Cc1ccccc1)c1ccccc12,1,0.021978021978021976,2,0.04395604395604395
O=C1C2=C(c3c(F)cccc31)c1c(n(-c3ccccc3)c(=O)c3ccccc13)C(F)(F)C2=O,1,0.021978021978021976,2,0.04395604395604395
O=C1C2=C(c3ccccc3)C(Cl)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc21,1,0.021978021978021976,2,0.04395604395604395
O=C1C=C(c2ccc([N+](=O)[O-])cc2)c2nn3c(-c4ccccc4)nc(-c4ccccc4)c3n21,1,0.021978021978021976,2,0.04395604395604395
O=C1OC(c2ccccc2)=C2C1=C(c1ccccc1)C(c1ccccc1)=C2c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=C1c2ccccc2C(c2ccccc2)=[N+]1c1ccc(Cl)cc1C([O-])=NNc1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=S1(=O)C(=Cc2ccccc2)C(c2ccccc2)=NC1=C(c1ccccc1)c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
O=[N+]([O-])c1ccc(-c2cc3n(c2)[B-](F)(F)C2=Cc4ccccc4C2=C3c2ccccc2)cc1,1,0.021978021978021976,2,0.04395604395604395
O=[N+]([O-])c1ccc(C2=C3C=C(c4ccco4)C=C3[B-](F)(F)n3cc(-c4ccco4)cc32)cc1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cccc2C(c2ccc(-c3ccccc3)cc2)=C2C=C(c3ccc(Br)s3)C(Br)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2ccc(-c3ccc(Br)cc3)c2C=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccc(Br)cc3)[NH+]=C(c3cccnc3)C2=C(c2ccccn2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccccn3)c3cccn3[B-](F)(F)C2=C(c2ccc(Br)cc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=c3cc(Cl)ccc3=C(c3ccccn3)C2=C(c2ccc(Cl)cc2)c2ccc(Br)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=[N+](c3ccc(Cl)cc3)C(=C(Cl)c3c(Br)c(Cl)c(Br)n31)C(c1ccncc1)=CC=C2,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=[N+]([B-](F)(F)O[n+]3cc4ccccc4c(-c4ccccc4)c31)[B-](F)(F)n1cccc12,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3cnc4ccccc4c3)c3ccccc3C2=C(c2ccc[nH]2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3cccnc3)c3cccn3[B-](F)(F)C2=C(c2ccc(Br)cc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3cccnc3)OC(c3ccccn3)=CC2=C(c2cccnc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccccc3Cl)c3ccc(Cl)n3[B-](F)(F)C2=C(c2ccc[nH]2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cc(Cl)cc2C(c2ccccc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccccc3)c3ccccc3[N+]2=C(c2ccc(Cl)cc2)c2cc(Br)c(Br)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccccc3)c3ccccc3C2=C(c2ccncc2)c2c(Br)c(Cl)c(Br)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccc[nH]3)c3cc4ncccc4cc3C2=C(c2cccnc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccc(Cl)nc3)c3cccn3[B-](F)(F)C2=C(c2ccncc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Cl)cc3C2=C(c2ccccn2)c2ccc(Br)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)C2=C(c3ccc(Br)cc3)c3ccc(Br)cc3C2=C(c2ccccc2)c2ccc(Br)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)CC2=C(c3ccccc3)c3ccc(Cl)n3[B-](F)(F)[N+]2=C2C=CC(c3ccccn3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)N(c2ccc(Cl)cc2)N=C(c2ccccc2)C(c2ccccc2)=[N+]1c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)N(c2ccccc2)C(n2c3ccccc3c3ccccc32)=NN=[N+]1c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2ccccc2C(=c2ccc(=C3c4ccccc4-c4ccccc43)o2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2ccccc2C2=[N+]1C(=Nc1ccccc1)C(c1ccccc1)=C2c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2cccn2C(=c2ccc(=C(c3ccccc3)c3ccccc3)cc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2cccnc2C(c2ccc(Br)cc2)=C2c3ccccc3C(c3ccc(Br)cc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2nn(-c3ccccc3)c(=Cc3ccccc3)c2=C(c2ccccc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(-c3ccc(Br)cc3)nc(Br)c2C(c2ccccc2)=C2c3ccccc3C(Br)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Br)cc(Br)c2C(c2cccc(Cl)c2)=C2c3cc(Cl)ccc3C(c3ccco3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Br)ccc2C(c2ccc(C(F)(F)F)cc2)=C2C=C(c3cccc(Br)c3)C(Br)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Cl)c(Br)c(Br)c2C(c2cccnc2)=C2C=C(Cl)C=C(c3ccccc3)C(Cl)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(c2ccccn2)=C2c3ccccc3C(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(c2cccnc2)=c2cc(Cl)c(Cl)cc2=[N+]1c1cccnc1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Cl)c(Cl)c(Cl)c2C(c2ccccc2)=C2c3ccccc3C(c3ccccc3)=[N+]21,1,0.021978021978021976,3,0.06593406593406594
F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2)=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]21,1,0.021978021978021976,3,0.06593406593406594
F[B-]1(F)n2c(Cl)ccc2C=C2C(c3ccccc3)=C(c3ccccc3)C(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
CC1=C(c2ccccc2)N(c2ccccc2)C2(c3ccc(Cl)cc3)c3c(sc(=O)n3C)SC12,1,0.021978021978021976,2,0.04395604395604395
CC1=C(c2ccccc2)C(=C2c3ccccc3C(=O)c3ccccc32)c2ccc(CO)cc21,1,0.021978021978021976,2,0.04395604395604395
O=[N+]([O-])c1ccccc1C([O-])=C1C([S+]=C2c3ccccc3[B-](F)(F)n3cccc32)=C[S+]=C1Br,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2ccccc2C2=CC=C(c3ccccn3)C2=C(c2ccccn2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(cc(Br)c2Cl)C(c2cccnc2)=C2c3ccccc3C(c3cccnc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Cl)ccc2C(c2ccco2)=C2C(c3ccccn3)=CC(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2Cl)=C2c3ccccc3C(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Cl)ccc2C(c2ccccc2)=C2c3ccccc3C(c3cccc(Cl)c3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2c(Br)ccc2C(c2ccc(Br)s2)=C2c3ccccc3C(c3ccccc3Br)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2cccn2C(=[N+]2C=C(c3ccccc3)c3cccn3[B-]2(F)F)c2ccc(Br)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2ccccc2C(=C2c3ccccc3C(Br)=[N+]2c2ccc(Br)cc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cccc2C(c2ccc(Br)s2)=C2C=C(c3ccccc3)C(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2cc(Cl)ccc2C(=C2c3cccn3[B-](F)(F)n3ccc(Cl)c32)c2ccc(Cl)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2c(-c3ccc(Br)cc3)c3cccn3c2=C(c2ccc(Cl)nc2)c2ccc(Br)n21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)c2c(-c3ccc(Br)cc3)c3ccc(Br)n3c2=C(c2ccc(Br)cc2)c2cccn21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)Oc2ccccc2C(c2ccco2)=C2C=C(c3ccco3)C(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)N2C(=c3ccsc3=C3C=CN(c4ccccc4)c4cccc2c43)c2cccc[n+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)N2C(=C(c3ccccc3)c3ccc(Br)n31)C=C(c1ccco1)c1cc(Cl)ccc12,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cc(-c3ccccc3)cc2C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=NC(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
CC1(c2ccccc2)N=C(c2ccccc2)N(c2ccccc2N=Nc2ccccc2)C1=O,1,0.021978021978021976,2,0.04395604395604395
Fc1ccc(F)c(C2=C3C(Br)=C(Br)C(c4cccnc4)=[N+]3[B-](F)(F)n3c2cc(Cl)c3Cl)c1,1,0.021978021978021976,2,0.04395604395604395
N#Cc1c(-c2ccccc2)ccc2c1C(=NNc1ccccc1[N+](=O)[O-])c1ccccc1-2,1,0.021978021978021976,2,0.04395604395604395
N#Cc1c(-c2ccccc2)c(-c2ccccc2)c(C(=O)c2ccccc2)c2ccccc12,1,0.021978021978021976,2,0.04395604395604395
N#CN(C(=C=C(c1ccccc1)c1ccccc1)N=Nc1ccccc1)c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
N#CC1=C2C(=NC(=O)Cc3ccccc32)N(Cc2ccccc2)N=C1c1ccc(Cl)cc1,1,0.021978021978021976,2,0.04395604395604395
N#CC1=C(c2ccccc2)C(c2ccccc2)=CC1=C(c1ccccc1)c1ccccc1,1,0.021978021978021976,2,0.04395604395604395
Fc1ccc(N=C2c3cc(Br)ccc3C(=Nc3ccc(Br)cc3)N2c2ccccc2)cc1,1,0.021978021978021976,2,0.04395604395604395
Fc1ccc(C2=[N+]3C(=C(c4cncnc4)c4cccn4[B-]3(F)F)C(c3ccco3)=C2)cc1,1,0.021978021978021976,2,0.04395604395604395
F[B-]1(F)n2cccc2C(c2ccccc2)=C2N=C(c3ccccc3)C(c3ccccc3)=[N+]21,1,0.021978021978021976,2,0.04395604395604395
Fc1ccc(C(=NNc2ccc(Br)cc2)c2cc3ccnc(-c4ccccc4)c3o2)cc1,1,0.021978021978021976,2,0.04395604395604395
Fc1cc2cc(-c3ccc(-c4c(F)c(F)c(F)c(F)c4F)c4cccn34)[nH]c2c(F)c1F,1,0.021978021978021976,2,0.04395604395604395
